,id,default_payment,loan_type,gender,owns_car,owns_house,children,income,amount_credit,amount_annuity,good_price,income_type,education,family_status,house_type,population,birth_in_days,days_employed,owns_mobile,working_mobile,occupation,family_members,org_type,default30,days_last_phone_change,cbr_week,cbr_month,cbr_quarter_,cba_year
25460,129614,1,Cash loans,M,N,Y,0,202500.0,314100.0,13963.5,225000.0,Pensioner,Lower secondary,Married,House / apartment,0.009657,-24168,365243,1,1,Unknown,2.0,XNA,0.0,-971.0,0.0,0.0,0.0,1.0
29887,134696,0,Cash loans,F,N,Y,0,396000.0,1724220.0,47542.5,1350000.0,Working,Higher education,Single / not married,House / apartment,0.010006,-20836,-4357,1,1,Core staff,1.0,Business Entity Type 3,2.0,-2877.0,0.0,4.0,2.0,2.0
44659,151734,0,Cash loans,F,N,N,1,76500.0,1005120.0,26644.5,720000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,0.009175,-16005,-2037,1,1,Accountants,3.0,Business Entity Type 3,0.0,-2.0,0.0,0.0,0.0,0.0
24675,128700,0,Cash loans,F,N,N,2,81000.0,1078200.0,38331.0,900000.0,Working,Secondary / secondary special,Married,House / apartment,0.01452,-11998,-106,1,1,High skill tech staff,4.0,Self-employed,0.0,-2389.0,0.0,0.0,0.0,0.0
10450,112168,0,Cash loans,M,N,N,0,135000.0,119925.0,11857.5,112500.0,Working,Secondary / secondary special,Married,House / apartment,0.006207,-13708,-5309,1,1,Laborers,2.0,Business Entity Type 3,0.0,-2222.0,0.0,0.0,0.0,5.0
31770,136849,0,Cash loans,F,N,Y,1,225000.0,810000.0,31653.0,810000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0.026392,-12754,-1201,1,1,Laborers,3.0,Business Entity Type 3,0.0,0.0,0.0,0.0,0.0,0.0
37928,143927,0,Cash loans,F,Y,N,0,225000.0,715500.0,36661.5,715500.0,Working,Secondary / secondary special,Married,House / apartment,0.020246,-18959,-7109,1,1,High skill tech staff,2.0,Medicine,0.0,-699.0,0.0,0.0,0.0,1.0
13526,115762,1,Cash loans,M,N,Y,0,135000.0,475159.5,24390.0,355500.0,Working,Secondary / secondary special,Married,House / apartment,0.008474,-12761,-4462,1,1,Core staff,2.0,Government,0.0,-1561.0,0.0,0.0,0.0,3.0
24206,128151,0,Cash loans,F,N,N,3,45000.0,630000.0,24412.5,630000.0,Working,Secondary / secondary special,Married,House / apartment,0.009657,-10094,-2445,1,1,Accountants,5.0,Agriculture,1.0,-271.0,0.0,0.0,0.0,0.0
44685,151763,0,Cash loans,M,Y,Y,0,117000.0,237024.0,13365.0,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0.016612,-16378,-379,1,1,Low-skill Laborers,2.0,Business Entity Type 3,0.0,-574.0,0.0,0.0,2.0,2.0
14598,117035,0,Cash loans,F,N,N,0,117000.0,1227901.5,46768.5,1129500.0,Pensioner,Secondary / secondary special,Married,House / apartment,0.020246,-20722,365243,1,1,Unknown,2.0,XNA,0.0,-535.0,0.0,1.0,0.0,1.0
46930,154359,0,Revolving loans,M,N,Y,0,67500.0,292500.0,14625.0,292500.0,Pensioner,Higher education,Single / not married,House / apartment,0.025164,-23453,365243,1,1,Unknown,1.0,XNA,0.0,-251.0,0.0,0.0,2.0,3.0
28526,133156,0,Cash loans,F,N,Y,0,292500.0,1096020.0,48406.5,900000.0,State servant,Higher education,Married,House / apartment,0.035792,-18309,-11332,1,1,Managers,2.0,School,0.0,-1383.0,1.0,0.0,0.0,3.0
31997,137108,1,Cash loans,M,N,Y,0,180000.0,942300.0,36643.5,675000.0,Working,Secondary / secondary special,Separated,House / apartment,0.00496,-17439,-1076,1,1,Laborers,1.0,Other,0.0,-895.0,0.0,0.0,0.0,1.0
22294,125950,0,Cash loans,M,Y,Y,0,238500.0,1078200.0,31653.0,900000.0,Working,Secondary / secondary special,Married,House / apartment,0.011703,-16786,-2471,1,1,Laborers,2.0,Business Entity Type 2,0.0,-1935.0,0.0,0.0,0.0,3.0
36183,141901,0,Cash loans,F,N,N,2,74970.0,276277.5,12298.5,238500.0,Working,Secondary / secondary special,Married,Municipal apartment,0.04622,-12232,-4350,1,1,Unknown,4.0,University,0.0,-2820.0,0.0,0.0,0.0,1.0
34801,140323,1,Cash loans,F,N,Y,1,146250.0,473760.0,51151.5,450000.0,Working,Secondary / secondary special,Married,House / apartment,0.002506,-13429,-1052,1,1,Sales staff,3.0,Self-employed,0.0,-618.0,0.0,0.0,0.0,2.0
10944,112740,0,Revolving loans,F,N,Y,0,40500.0,135000.0,6750.0,135000.0,Pensioner,Secondary / secondary special,Married,Municipal apartment,0.020246,-23406,365243,1,1,Unknown,2.0,XNA,0.0,-169.0,0.0,0.0,0.0,5.0
36293,142026,0,Cash loans,F,N,N,0,90000.0,545040.0,31288.5,450000.0,Working,Secondary / secondary special,Married,House / apartment,0.010276,-12323,-1415,1,1,Sales staff,2.0,Trade: type 7,0.0,-626.0,0.0,0.0,0.0,0.0
26887,131249,0,Cash loans,F,N,N,0,112500.0,225000.0,13594.5,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0.032561,-20285,-1734,1,1,High skill tech staff,2.0,Self-employed,0.0,-108.0,0.0,0.0,0.0,1.0
10272,111956,0,Cash loans,M,Y,Y,3,360000.0,312768.0,19030.5,270000.0,Working,Higher education,Married,House / apartment,0.04622,-14597,-875,1,1,Laborers,5.0,Business Entity Type 2,0.0,-1856.0,0.0,0.0,0.0,3.0
18038,121035,0,Cash loans,F,N,Y,0,225000.0,1130062.5,44946.0,1039500.0,Working,Higher education,Married,House / apartment,0.007114,-20584,-4715,1,1,Core staff,2.0,School,1.0,-1736.0,0.0,0.0,1.0,3.0
3187,103722,0,Cash loans,F,Y,Y,0,247500.0,1165500.0,41994.0,1165500.0,State servant,Higher education,Single / not married,House / apartment,0.028663,-10629,-3703,1,1,Core staff,1.0,Government,1.0,-513.0,1.0,0.0,0.0,1.0
8563,109968,1,Cash loans,M,Y,Y,1,180000.0,1078200.0,38331.0,900000.0,Working,Secondary / secondary special,Single / not married,House / apartment,0.008474,-15362,-876,1,1,Drivers,2.0,Business Entity Type 3,0.0,-1804.0,0.0,0.0,0.0,4.0
31194,136196,0,Cash loans,F,N,Y,0,126000.0,47970.0,4801.5,45000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,0.018634,-24369,365243,1,1,Unknown,1.0,XNA,2.0,-1383.0,0.0,0.0,0.0,5.0
37899,143896,0,Cash loans,F,N,Y,0,135000.0,189621.0,9252.0,144000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,0.00712,-21968,365243,1,1,Unknown,1.0,XNA,0.0,-2851.0,0.0,0.0,2.0,8.0
41519,148071,0,Cash loans,F,N,Y,0,121500.0,1225543.5,40630.5,1098000.0,Pensioner,Secondary / secondary special,Married,House / apartment,0.018634,-22714,365243,1,1,Unknown,2.0,XNA,0.0,-1260.0,0.0,0.0,0.0,0.0
3170,103705,0,Cash loans,F,N,Y,0,90000.0,288873.0,16258.5,238500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,0.031329,-21024,365243,1,1,Unknown,1.0,XNA,0.0,-1757.0,0.0,0.0,0.0,0.0
23635,127506,0,Cash loans,F,N,Y,0,157500.0,729792.0,26343.0,630000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,0.006852,-17409,-710,1,1,Sales staff,2.0,Self-employed,0.0,0.0,0.0,0.0,0.0,1.0
6887,108028,0,Cash loans,F,N,N,0,162000.0,491823.0,20835.0,373500.0,Working,Higher education,Widow,House / apartment,0.025164,-19384,-7348,1,1,Core staff,1.0,School,2.0,-12.0,0.0,0.0,1.0,1.0
26048,130294,0,Cash loans,F,N,Y,1,103500.0,254700.0,20250.0,225000.0,Working,Higher education,Married,House / apartment,0.002042,-14699,-1413,1,1,Sales staff,3.0,Self-employed,0.0,-253.0,0.0,0.0,0.0,0.0
7227,108414,0,Cash loans,F,N,Y,2,112500.0,562491.0,23962.5,454500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,0.008474,-10113,-1687,1,1,Managers,4.0,Business Entity Type 3,0.0,0.0,0.0,0.0,1.0,1.0
23741,127622,0,Cash loans,M,Y,Y,0,76500.0,878733.0,25821.0,733500.0,Pensioner,Secondary / secondary special,Married,House / apartment,0.020246,-23173,365243,1,1,Unknown,2.0,XNA,0.0,-1274.0,0.0,0.0,0.0,0.0
3621,104227,0,Cash loans,F,Y,Y,0,90000.0,383787.0,27423.0,328500.0,Commercial associate,Higher education,Married,House / apartment,0.035792,-15983,-4619,1,1,Laborers,2.0,Self-employed,0.0,-2211.0,0.0,0.0,1.0,3.0
45147,152296,1,Cash loans,F,N,Y,0,112500.0,432661.5,22221.0,373500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,0.030755,-21376,365243,1,1,Unknown,1.0,XNA,0.0,-204.0,0.0,0.0,0.0,0.0
34323,139771,0,Cash loans,F,N,N,1,202500.0,983299.5,41791.5,904500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0.00496,-12784,-417,1,1,Unknown,3.0,Business Entity Type 3,0.0,-452.0,0.0,0.0,0.0,0.0
4964,105810,0,Cash loans,M,Y,Y,2,202500.0,953460.0,63976.5,900000.0,Working,Secondary / secondary special,Married,House / apartment,0.011703,-16284,-3149,1,1,Security staff,4.0,Security,0.0,-2097.0,0.0,0.0,0.0,0.0
48694,156390,0,Cash loans,M,N,Y,0,180000.0,358443.0,13005.0,252000.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,0.02461,-18515,365243,1,1,Unknown,1.0,XNA,0.0,-803.0,0.0,0.0,0.0,2.0
40321,146706,1,Cash loans,F,N,Y,1,157500.0,628114.5,22689.0,477000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,0.008068,-10313,-1504,1,1,Core staff,3.0,School,0.0,-369.0,0.0,0.0,0.0,0.0
6937,108080,0,Revolving loans,F,N,Y,0,90000.0,225000.0,11250.0,225000.0,Working,Secondary / secondary special,Separated,House / apartment,0.02461,-16684,-1074,1,1,Sales staff,1.0,Self-employed,0.0,-455.0,0.0,0.0,1.0,2.0
13698,115965,0,Cash loans,F,N,Y,0,90000.0,808650.0,26217.0,675000.0,Working,Higher education,Married,House / apartment,0.01452,-15734,-7319,1,1,Cleaning staff,2.0,School,0.0,0.0,0.0,0.0,0.0,0.0
49698,157531,0,Cash loans,M,Y,N,0,180000.0,539100.0,29245.5,450000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0.006233,-8483,-756,1,1,Laborers,2.0,Housing,0.0,-438.0,0.0,0.0,1.0,1.0
11290,113152,0,Cash loans,M,N,Y,0,40500.0,247500.0,10615.5,247500.0,Pensioner,Secondary / secondary special,Married,House / apartment,0.026392,-23544,365243,1,1,Unknown,2.0,XNA,0.0,0.0,0.0,1.0,0.0,2.0
12212,114241,0,Cash loans,M,Y,Y,0,225000.0,142632.0,14022.0,126000.0,Working,Higher education,Married,House / apartment,0.031329,-24656,-2436,1,1,Managers,2.0,Government,0.0,-952.0,0.0,0.0,0.0,1.0
24864,128919,0,Cash loans,F,N,Y,1,180000.0,545040.0,25537.5,450000.0,State servant,Secondary / secondary special,Separated,House / apartment,0.019689,-12358,-2698,1,1,Laborers,2.0,Electricity,0.0,-359.0,0.0,0.0,0.0,3.0
13367,115583,0,Cash loans,F,Y,N,0,180000.0,1029658.5,34159.5,922500.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,0.018801,-15351,-6790,1,1,Core staff,1.0,Government,0.0,-1560.0,0.0,0.0,0.0,2.0
37474,143409,0,Cash loans,F,N,Y,0,180000.0,706500.0,25159.5,706500.0,Working,Secondary / secondary special,Separated,House / apartment,0.01452,-13793,-3177,1,1,Managers,1.0,Self-employed,1.0,-1034.0,0.0,0.0,0.0,1.0
18545,121638,0,Cash loans,M,N,Y,2,270000.0,1206144.0,39037.5,864000.0,Commercial associate,Academic degree,Married,House / apartment,0.04622,-13120,-1328,1,1,Unknown,4.0,Business Entity Type 3,0.0,-1499.0,0.0,1.0,0.0,3.0
42246,148901,0,Cash loans,M,Y,Y,0,225000.0,706500.0,36202.5,706500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0.002042,-10494,-1259,1,1,Drivers,2.0,Transport: type 3,0.0,0.0,0.0,0.0,0.0,0.0
45409,152595,0,Cash loans,F,N,Y,0,292500.0,922500.0,27103.5,922500.0,State servant,Higher education,Civil marriage,House / apartment,0.009334,-20703,-1521,1,1,Managers,2.0,Kindergarten,0.0,-2362.0,0.0,0.0,0.0,3.0
14961,117466,0,Cash loans,F,N,N,0,270000.0,539100.0,29245.5,450000.0,Working,Secondary / secondary special,Single / not married,Municipal apartment,0.008019,-16992,-2220,1,1,High skill tech staff,1.0,Trade: type 3,0.0,-1592.0,0.0,0.0,0.0,0.0
41826,148428,0,Revolving loans,F,Y,N,1,67500.0,202500.0,10125.0,202500.0,State servant,Secondary / secondary special,Married,House / apartment,0.019101,-17781,-8163,1,1,Unknown,3.0,Business Entity Type 2,1.0,-1744.0,0.0,0.0,0.0,0.0
7210,108393,0,Cash loans,F,Y,Y,1,225000.0,1755000.0,61132.5,1755000.0,Commercial associate,Higher education,Married,House / apartment,0.030755,-10654,-2823,1,1,High skill tech staff,3.0,Business Entity Type 3,0.0,-3133.0,0.0,1.0,2.0,2.0
27737,132249,0,Cash loans,F,Y,N,0,225000.0,450000.0,50773.5,450000.0,Working,Higher education,Married,House / apartment,0.031329,-10872,-649,1,1,Secretaries,2.0,Trade: type 7,1.0,-518.0,0.0,0.0,0.0,0.0
24456,128449,0,Cash loans,F,N,Y,0,112500.0,203760.0,20281.5,180000.0,Pensioner,Higher education,Married,House / apartment,0.011703,-24775,365243,1,1,Unknown,2.0,XNA,0.0,-2197.0,0.0,0.0,0.0,0.0
33569,138886,0,Cash loans,M,Y,N,4,225000.0,808650.0,26217.0,675000.0,Working,Secondary / secondary special,Married,House / apartment,0.006629,-15316,-3057,1,1,Unknown,6.0,Government,0.0,-2319.0,0.0,0.0,0.0,0.0
1966,102306,0,Cash loans,M,N,Y,0,157500.0,904500.0,46075.5,904500.0,Working,Secondary / secondary special,Married,House / apartment,0.028663,-19895,-10235,1,1,Drivers,2.0,Emergency,0.0,-1761.0,0.0,0.0,1.0,1.0
20416,123815,0,Cash loans,F,N,N,0,405000.0,473760.0,56223.0,450000.0,Commercial associate,Higher education,Widow,House / apartment,0.035792,-12648,-278,1,1,Sales staff,1.0,Business Entity Type 3,0.0,-381.0,0.0,0.0,0.0,1.0
2283,102674,0,Cash loans,F,Y,Y,2,112500.0,1223010.0,51948.0,1125000.0,Working,Secondary / secondary special,Married,House / apartment,0.008625,-13625,-3097,1,1,Sales staff,4.0,Business Entity Type 3,0.0,-1861.0,0.0,0.0,0.0,5.0
128,100149,0,Cash loans,M,Y,N,0,171000.0,539590.5,26374.5,445500.0,Working,Secondary / secondary special,Married,House / apartment,0.030755,-9203,-481,1,1,Low-skill Laborers,2.0,Self-employed,0.0,-395.0,0.0,0.0,0.0,0.0
11732,113675,0,Cash loans,F,N,N,0,45000.0,315000.0,16132.5,315000.0,Pensioner,Secondary / secondary special,Married,House / apartment,0.01452,-24090,365243,1,1,Unknown,2.0,XNA,1.0,-2.0,0.0,0.0,0.0,0.0
46939,154368,0,Cash loans,F,N,Y,0,148500.0,900000.0,35694.0,900000.0,Commercial associate,Higher education,Married,House / apartment,0.026392,-11694,-2279,1,1,Core staff,2.0,Bank,0.0,-114.0,0.0,19.0,0.0,5.0
32738,137943,0,Cash loans,F,Y,Y,0,121500.0,180000.0,6592.5,180000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,0.020713,-18343,-6546,1,1,Laborers,2.0,Transport: type 4,0.0,-46.0,0.0,2.0,0.0,2.0
8565,109972,0,Cash loans,F,N,Y,0,112500.0,604152.0,23769.0,540000.0,Pensioner,Secondary / secondary special,Separated,House / apartment,0.010556,-22540,365243,1,1,Unknown,1.0,XNA,0.0,-309.0,0.0,0.0,2.0,4.0
5065,105920,0,Cash loans,M,Y,Y,1,337500.0,142200.0,5359.5,112500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0.011703,-10829,-641,1,1,Laborers,3.0,Business Entity Type 1,0.0,-1080.0,0.0,0.0,0.0,0.0
5634,106592,0,Cash loans,M,Y,N,3,270000.0,454500.0,21865.5,454500.0,Working,Higher education,Married,House / apartment,0.010966,-11610,-582,1,1,Laborers,5.0,Business Entity Type 3,0.0,-690.0,0.0,0.0,0.0,8.0
32964,138206,1,Cash loans,F,N,N,0,49500.0,343800.0,16852.5,225000.0,Working,Secondary / secondary special,Married,House / apartment,0.002134,-16595,-2469,1,1,Cleaning staff,2.0,Housing,0.0,-861.0,0.0,0.0,0.0,4.0
18491,121570,0,Cash loans,F,N,Y,0,85500.0,338832.0,20605.5,292500.0,Commercial associate,Secondary / secondary special,Widow,House / apartment,0.030755,-18865,-2520,1,1,Unknown,1.0,Business Entity Type 3,0.0,-1.0,0.0,0.0,0.0,2.0
299,100344,0,Cash loans,M,N,N,0,112500.0,225000.0,14647.5,225000.0,Commercial associate,Higher education,Married,House / apartment,0.032561,-11287,-3894,1,1,Laborers,2.0,Business Entity Type 3,0.0,-1499.0,0.0,1.0,0.0,3.0
9487,111029,1,Cash loans,F,N,Y,0,108000.0,103558.5,7663.5,85500.0,Pensioner,Secondary / secondary special,Married,House / apartment,0.00712,-20186,365243,1,1,Unknown,2.0,XNA,0.0,-1369.0,1.0,0.0,0.0,2.0
49608,157427,0,Cash loans,F,N,Y,0,108000.0,157500.0,8374.5,157500.0,Working,Secondary / secondary special,Single / not married,House / apartment,0.009334,-13246,-697,1,1,Laborers,1.0,Business Entity Type 3,0.0,-557.0,0.0,0.0,0.0,1.0
40853,147307,0,Cash loans,F,N,N,0,121500.0,904500.0,26446.5,904500.0,Commercial associate,Higher education,Married,House / apartment,0.031329,-13974,-838,1,1,Core staff,2.0,Business Entity Type 2,1.0,-3023.0,0.0,0.0,0.0,0.0
26535,130846,0,Cash loans,F,Y,Y,0,225000.0,598500.0,33547.5,598500.0,Working,Secondary / secondary special,Married,House / apartment,0.00733,-18401,-8897,1,1,Laborers,2.0,Agriculture,0.0,-1174.0,0.0,0.0,0.0,3.0
8007,109335,0,Cash loans,F,N,N,0,103500.0,802773.0,26658.0,693000.0,Pensioner,Secondary / secondary special,Married,Municipal apartment,0.007114,-18722,365243,1,1,Unknown,2.0,XNA,0.0,-2031.0,0.0,0.0,0.0,0.0
16429,119161,0,Cash loans,F,Y,Y,0,189000.0,472500.0,44991.0,454500.0,Working,Higher education,Single / not married,House / apartment,0.018634,-19173,-2901,1,1,Laborers,1.0,Legal Services,0.0,-660.0,0.0,0.0,0.0,1.0
4871,105696,0,Cash loans,F,Y,Y,1,135000.0,258709.5,25717.5,234000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,0.031329,-9940,-483,1,1,Sales staff,3.0,Trade: type 3,0.0,-1846.0,0.0,0.0,0.0,2.0
17647,120575,0,Cash loans,F,N,Y,0,90000.0,270000.0,12717.0,270000.0,Commercial associate,Incomplete higher,Single / not married,House / apartment,0.026392,-8592,-672,1,1,High skill tech staff,1.0,Self-employed,0.0,-528.0,0.0,0.0,0.0,0.0
24403,128387,0,Cash loans,F,N,Y,0,90000.0,135000.0,13279.5,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,0.02461,-22089,365243,1,1,Unknown,2.0,XNA,0.0,-2.0,0.0,0.0,0.0,0.0
31128,136127,0,Cash loans,M,N,Y,0,202500.0,1288350.0,37669.5,1125000.0,Pensioner,Higher education,Widow,House / apartment,0.019101,-21868,365243,1,1,Unknown,1.0,XNA,0.0,-210.0,0.0,0.0,0.0,0.0
26175,130441,0,Cash loans,F,N,Y,1,180000.0,585000.0,29997.0,585000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0.006008,-18596,-647,1,1,Unknown,3.0,Other,1.0,-1816.0,0.0,0.0,2.0,8.0
46515,153883,0,Cash loans,M,Y,Y,0,225000.0,454500.0,46701.0,454500.0,Working,Secondary / secondary special,Married,House / apartment,0.04622,-10284,-1165,1,1,Unknown,2.0,Business Entity Type 3,0.0,-707.0,0.0,0.0,0.0,0.0
31636,136694,0,Cash loans,F,Y,Y,0,157500.0,423000.0,15192.0,423000.0,Commercial associate,Higher education,Civil marriage,House / apartment,0.01885,-16659,-2378,1,1,Unknown,2.0,Business Entity Type 3,0.0,-1999.0,0.0,0.0,0.0,3.0
44094,151077,0,Revolving loans,F,N,N,0,135000.0,405000.0,20250.0,405000.0,State servant,Higher education,Separated,House / apartment,0.001276,-14233,-7239,1,1,Laborers,1.0,Military,2.0,-3.0,0.0,0.0,0.0,1.0
30641,135563,0,Cash loans,M,N,N,0,135000.0,315000.0,31153.5,315000.0,Working,Secondary / secondary special,Separated,With parents,0.026392,-14686,-971,1,1,Laborers,1.0,Other,0.0,-1825.0,0.0,1.0,0.0,1.0
16167,118853,0,Cash loans,F,N,Y,0,166500.0,790825.5,34834.5,639000.0,Pensioner,Secondary / secondary special,Married,House / apartment,0.005313,-20278,365243,1,1,Unknown,2.0,XNA,0.0,-402.0,0.0,0.0,0.0,6.0
25730,129915,0,Cash loans,F,N,Y,0,90000.0,123637.5,10039.5,112500.0,Working,Secondary / secondary special,Married,House / apartment,0.007274,-11072,-1434,1,1,Laborers,2.0,Advertising,0.0,-1056.0,0.0,1.0,0.0,1.0
34886,140423,0,Cash loans,F,N,Y,1,58500.0,247275.0,17716.5,225000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,0.00496,-16713,365243,1,1,Unknown,2.0,XNA,0.0,-418.0,0.0,0.0,0.0,0.0
28735,133390,0,Cash loans,F,N,Y,0,45000.0,225000.0,9909.0,225000.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,0.002042,-20797,365243,1,1,Unknown,2.0,XNA,0.0,-176.0,0.0,0.0,0.0,0.0
37301,143213,1,Cash loans,M,N,N,0,189000.0,450000.0,30073.5,450000.0,Working,Secondary / secondary special,Married,Office apartment,0.006233,-11113,-864,1,1,Laborers,2.0,Business Entity Type 1,0.0,-682.0,0.0,0.0,0.0,1.0
14445,116851,0,Cash loans,M,Y,Y,1,135000.0,168102.0,16623.0,148500.0,Working,Secondary / secondary special,Married,House / apartment,0.01885,-13947,-2944,1,1,Laborers,3.0,Self-employed,0.0,-1060.0,0.0,1.0,0.0,4.0
5733,106701,0,Cash loans,F,Y,Y,2,252000.0,746280.0,59094.0,675000.0,Working,Secondary / secondary special,Married,House / apartment,0.020713,-12435,-5152,1,1,Core staff,4.0,Kindergarten,0.0,-1621.0,0.0,0.0,0.0,2.0
47912,155491,0,Revolving loans,F,N,N,1,225000.0,630000.0,31500.0,630000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0.032561,-13314,-3429,1,1,Private service staff,3.0,Business Entity Type 3,2.0,-1384.0,0.0,0.0,0.0,1.0
42929,149700,0,Cash loans,F,N,Y,0,112500.0,900297.0,26451.0,751500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0.015221,-21806,-3266,1,1,Managers,2.0,Housing,2.0,-2014.0,0.0,0.0,0.0,0.0
16965,119789,0,Cash loans,M,Y,Y,2,337500.0,1254739.5,66982.5,1129500.0,Commercial associate,Higher education,Married,House / apartment,0.04622,-19577,-998,1,1,Managers,4.0,Business Entity Type 3,0.0,-3270.0,0.0,2.0,1.0,1.0
2206,102588,0,Cash loans,F,N,Y,0,153900.0,152820.0,15241.5,135000.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,0.002042,-24646,365243,1,1,Unknown,1.0,XNA,0.0,-402.0,0.0,0.0,0.0,4.0
15838,118479,0,Cash loans,F,N,Y,0,202500.0,508495.5,20295.0,454500.0,Commercial associate,Higher education,Married,House / apartment,0.032561,-18677,-600,1,1,Unknown,2.0,Business Entity Type 3,0.0,-2899.0,0.0,0.0,0.0,3.0
8412,109800,0,Cash loans,F,N,N,0,189000.0,508495.5,20295.0,454500.0,Working,Secondary / secondary special,Widow,House / apartment,0.020713,-20298,-4188,1,1,Sales staff,1.0,Self-employed,0.0,-1627.0,0.0,2.0,1.0,2.0
40038,146377,0,Cash loans,F,Y,Y,0,112500.0,450000.0,17271.0,450000.0,Working,Higher education,Married,House / apartment,0.028663,-16054,-950,1,1,Unknown,2.0,Industry: type 3,2.0,-449.0,0.0,0.0,0.0,0.0
9405,110935,0,Cash loans,M,Y,Y,3,270000.0,732915.0,77089.5,675000.0,Working,Higher education,Married,House / apartment,0.072508,-15174,-582,1,1,Unknown,5.0,Business Entity Type 3,0.0,-154.0,0.0,1.0,0.0,0.0
15451,118032,0,Cash loans,F,N,Y,1,112500.0,536917.5,19413.0,463500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0.031329,-15752,-4884,1,1,Laborers,3.0,Industry: type 11,0.0,-913.0,0.0,1.0,1.0,1.0
36460,142229,0,Cash loans,F,N,Y,0,135000.0,101880.0,10206.0,90000.0,Pensioner,Higher education,Married,House / apartment,0.010147,-21726,365243,1,1,Unknown,2.0,XNA,0.0,-1334.0,0.0,1.0,0.0,3.0
25963,130190,0,Cash loans,F,N,N,0,99000.0,553806.0,23593.5,495000.0,Working,Secondary / secondary special,Married,House / apartment,0.020246,-15601,-5086,1,1,Managers,2.0,Self-employed,0.0,-1613.0,0.0,0.0,0.0,2.0
28593,133226,0,Cash loans,F,Y,Y,0,67500.0,52128.0,5742.0,45000.0,Working,Incomplete higher,Married,House / apartment,0.019689,-10243,-198,1,1,Unknown,2.0,Other,0.0,-625.0,0.0,0.0,0.0,0.0
29284,134011,0,Cash loans,M,Y,Y,0,135000.0,1078200.0,31653.0,900000.0,Working,Higher education,Married,House / apartment,0.04622,-17825,-115,1,1,Drivers,2.0,Transport: type 3,0.0,-897.0,0.0,0.0,0.0,0.0
10098,111753,0,Cash loans,F,N,Y,1,360000.0,1212426.0,35581.5,868500.0,Working,Secondary / secondary special,Married,House / apartment,0.008019,-11760,-187,1,1,Sales staff,3.0,Business Entity Type 3,0.0,-21.0,0.0,0.0,0.0,1.0
48748,156454,0,Cash loans,M,N,N,1,157500.0,679500.0,27076.5,679500.0,Working,Secondary / secondary special,Married,With parents,0.018801,-11693,-126,1,1,Laborers,3.0,Business Entity Type 3,0.0,-457.0,0.0,0.0,1.0,0.0
38562,144663,0,Cash loans,F,N,Y,2,90000.0,436032.0,21339.0,360000.0,Working,Secondary / secondary special,Married,House / apartment,0.031329,-12082,-821,1,1,Unknown,4.0,Government,0.0,-1087.0,0.0,0.0,0.0,4.0
18087,121095,0,Cash loans,F,N,Y,0,108000.0,436032.0,15790.5,360000.0,Working,Secondary / secondary special,Single / not married,House / apartment,0.01885,-19234,-4181,1,1,Unknown,1.0,Other,0.0,-1860.0,0.0,2.0,0.0,2.0
26863,131221,0,Revolving loans,F,Y,N,0,270000.0,720000.0,36000.0,720000.0,Working,Secondary / secondary special,Married,House / apartment,0.026392,-18320,-524,1,1,Accountants,2.0,Bank,0.0,-231.0,0.0,0.0,0.0,2.0
49724,157561,0,Cash loans,F,N,Y,1,180000.0,360000.0,19530.0,360000.0,State servant,Secondary / secondary special,Married,House / apartment,0.026392,-16087,-3223,1,1,Unknown,3.0,Police,1.0,-1484.0,0.0,0.0,0.0,4.0
9305,110819,0,Cash loans,M,Y,Y,0,112500.0,634482.0,23440.5,454500.0,Working,Secondary / secondary special,Married,House / apartment,0.020246,-20105,-298,1,1,Laborers,2.0,Business Entity Type 3,0.0,-292.0,0.0,0.0,0.0,6.0
12945,115090,0,Revolving loans,F,N,Y,0,67500.0,135000.0,6750.0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0.006207,-16222,-111,1,1,Sales staff,2.0,Other,0.0,-79.0,0.0,0.0,0.0,0.0
